"","ID","trial","trans","acc_et","gender","ethnicity","race","income","mother_edu","father_edu","age_years","age_months","condition","drop","target","familiarity","response","item","similar","acc"
"1157","38","18",1,1,"Female","Non-Hispanic","Asian & Caucasian","f","d","e",2.21,26.5,6,0,"Elephant","1","Left","ElephantBroccoli","dissimilar",2
"1158","39","18",4,1,"Male","Non-Hispanic","Caucasian","c","b","b",2.19,26.24,7,0,"Cookie","1","Left","CookieSock","dissimilar",2
"1159","41","18",0,1,"Female","Hispanic","","f","d","d",2.23,26.79,1,0,"Cat","1","Right","FlowersCat","dissimilar",2
"1160","42","18",1,1,"Male"," Not Hispanic","Caucasian","c","d","d",2.53,30.31,2,0,"Broccoli","1","Right","ElephantBroccoli","dissimilar",2
"1161","43","18",3,1,"Female","Not Hispanic","Caucasian","f","g","e",2.33,27.95,3,0,"Sock","1","Right","CookieSock","dissimilar",2
"1162","44","18",1,0,"Male","Not Hispanic","Caucasian","b","d","b",2.27,27.19,4,0,"Hat","1","Left","EggHat","dissimilar",1
"1163","45","18",1,1,"Female","Not Hispanic","Caucasian","","d","g",2.39,28.73,5,0,"Flowers","1","Left","FlowersCat","dissimilar",2
"1164","46","18",0,1,"Male","Not Hispanic","Caucasian","e","e","g",2.33,27.91,6,0,"Elephant","1","Left","ElephantBroccoli","dissimilar",2
"1165","48","18",0,1,"Female","Not Hispanic","Native Hawaiian & Caucasian","c","d","f",2.26,27.16,8,0,"Egg","1","Left","EggHat","dissimilar",2
"1166","49","18",2,1,"Female","Not Hispanic","Native Hawaiian & Caucasian","c","d","f",2.26,27.16,1,0,"Cat","1","Right","FlowersCat","dissimilar",2
"1167","50","18",0,1,"Female","Not Hispanic","Asian and Caucasian","d","e","g",2.22,26.7,2,0,"Broccoli","1","Right","ElephantBroccoli","dissimilar",2
"1168","51","18",1,1,"Male","Not Hispanic","Caucasian","f","g","e",2.47,29.69,3,0,"Sock","1","Right","CookieSock","dissimilar",2
"1169","52","18",3,0,"Female","Not Hispanic","Caucasian","e","e","c",2.2,26.37,4,0,"Hat","1","Left","EggHat","dissimilar",1
"1170","54","18",2,1,"Female","Hispanic","Caucasian","f","c","d",2.16,25.94,6,0,"Elephant","1","Left","ElephantBroccoli","dissimilar",2
"1171","55","18",0,1,"Female","Not Hispanic","Caucasian","f","h","h",2.28,27.35,7,0,"Cookie","1","Left","CookieSock","dissimilar",2
"1172","56","18",2,1,"Female","Not Hispanic","Caucasian","f","g","e",2.45,29.39,8,0,"Egg","1","Left","EggHat","dissimilar",2
"1173","57","18",0,1,"Female","Not Hispanic","African American/Caucasian","f","g","c",2.33,27.95,1,0,"Cat","1","Right","FlowersCat","dissimilar",2
"1174","59","18",0,0,"Male","Not Hispanic","Caucasian","d","d","e",2.27,27.19,3,0,"Sock","1","Left","CookieSock","dissimilar",1
"1175","62","18",2,1,"Female","1/8 Hispanic","Caucasian","d","e","b",2.34,28.04,6,0,"Elephant","1","Left","ElephantBroccoli","dissimilar",2
"1176","63","18",0,1,"Male","Hispanic","","e","c","c",2.36,28.34,7,0,"Cookie","1","Left","CookieSock","dissimilar",2
"1177","64","18",2,1,"","Not Hispanic","Caucasian","c","c","d",2.41,28.96,8,0,"Egg","1","Left","EggHat","dissimilar",2
"1178","65","18",1,1,"Male","","Caucasian","f","e","e",2.48,29.72,1,0,"Cat","1","Right","FlowersCat","dissimilar",2
"1179","66","18",0,1,"Female","Not Hispanic","Asian/Caucasian","f","g","f",2.41,28.96,2,0,"Broccoli","1","Right","ElephantBroccoli","dissimilar",2
"1180","67","18",0,1,"Female","Not Hispanic","Caucasian","e","e","e",2.33,28.01,3,0,"Sock","1","Right","CookieSock","dissimilar",2
"1181","68","18",4,0,"Male","Not Hispanic","Caucasian","e","c","d",2.32,27.88,4,0,"Hat","1","Left","EggHat","dissimilar",1
"1182","69","18",1,1,"Male","Not Hispanic","Caucasian","f","g","g",2.36,28.37,5,0,"Flowers","1","Left","FlowersCat","dissimilar",2
"1183","71","18",1,1,"Female","Not Hispanic","Caucasian","e","d","b",2.56,30.71,7,0,"Cookie","1","Left","CookieSock","dissimilar",2
"1184","72","18",1,1,"Female","Hispanic","Caucasian","d","d","d",2.48,29.75,8,0,"Egg","1","Left","EggHat","dissimilar",2
"1185","73","18",0,1,"Male","Not Hispanic","Caucasian","e","e","e",2.27,27.19,1,0,"Cat","1","Right","FlowersCat","dissimilar",2
"1186","74","18",1,0,"Male","Not Hispanic","Caucasian","f","d","h",2.52,30.21,2,0,"Broccoli","1","Left","ElephantBroccoli","dissimilar",1
"1187","75","18",1,1,"Female","Not Hispanic","Caucasian","f","e","b",2.56,30.71,3,0,"Sock","1","Right","CookieSock","dissimilar",2
"1188","76","18",1,0,"Female","Not Hispanic","Caucasian","d","d","d",2.22,26.7,4,0,"Hat","1","Left","EggHat","dissimilar",1
"1189","78","18",0,1,"Female","Not Hispanic","Caucasian","f","c","d",2.43,29.16,6,0,"Elephant","1","Left","ElephantBroccoli","dissimilar",2
"1190","79","18",1,1,"Male","Hispanic","Caucasian","f","e","e",2.49,29.85,7,0,"Cookie","1","Left","CookieSock","dissimilar",2
"1191","80","18",0,1,"Male","Not Hispanic","Caucasian","f","e","e",2.14,25.68,8,0,"Egg","1","Left","EggHat","dissimilar",2
"1192","81","18",1,1,"Male ","Hispanic","Caucasian","d","c","d",2.36,28.27,1,0,"Cat","1","Right","FlowersCat","dissimilar",2
"1193","83","18",0,1,"Male ","Not hipanic ","Caucasian ","d","g","g",2.41,28.9,3,0,"Sock","1","Right","CookieSock","dissimilar",2
"1194","86","18",0,1,"Female","Not Hispanic","Caucasian","f","g","d",2.21,26.53,6,0,"Elephant","1","Left","ElephantBroccoli","dissimilar",2
"1195","87","18",1,1,"Male","Hispanic ","Caucasian","e","g","e",2.34,28.11,7,0,"Cookie","1","Left","CookieSock","dissimilar",2
"1196","88","18",2,1,"Male ","Not Hispanic ","Native Hawaiian & Caucasian","c","c","g",2.25,26.99,8,0,"Egg","1","Left","EggHat","dissimilar",2
"1197","89","18",0,1,"Female","Not Hispanic","Caucasian ","d","b","b",2.21,26.47,1,0,"Cat","1","Right","FlowersCat","dissimilar",2
"1198","90","18",3,1,"Male","Hispanic","Caucasian","d","g","e",2.52,30.18,2,0,"Broccoli","1","Right","ElephantBroccoli","dissimilar",2
"1199","91","18",1,0,"Male","Not Hispanic","African American","f","g","c",2.46,29.49,3,0,"Sock","1","Left","CookieSock","dissimilar",1
"1200","92","18",0,1,"Female","Not Hispanic","Caucasian ","d","g","g",2.55,30.54,4,0,"Hat","1","Right","EggHat","dissimilar",2
"1201","93","18",2,1,"Female","Not Hispanic","Asian","","","",2.68,32.15,5,0,"Flowers","1","Left","FlowersCat","dissimilar",2
"1202","94","18",1,1,"Female","Hispanic, american indian, asian-american","","f","f","e",2.33,27.95,6,0,"Elephant","1","Left","ElephantBroccoli","dissimilar",2
"1203","95","18",3,0,"Female","Not Hispanic ","Caucasian","e","e","g",2.85,34.16,6,0,"Elephant","1","Right","ElephantBroccoli","dissimilar",1
"1204","97","18",0,1," Female","Not Hispanic ","Caucasian","d","c","c",2.34,28.11,8,0,"Egg","1","Left","EggHat","dissimilar",2
"1205","98","18",0,1,"Male","Hispanic","American Indian or Alaskan / Caucasian","e","g","d",2.64,31.73,1,0,"Cat","1","Right","FlowersCat","dissimilar",2
"1206","101","18",2,0,"Male","Caucasian",NA,"","e","e",2.52,30.21,4,0,"Hat","1","Left","EggHat","dissimilar",1
"1207","103","18",0,1,"Female","Caucasian ",NA,"e","c","b",2.68,32.19,6,0,"Elephant","1","Left","ElephantBroccoli","dissimilar",2
"1208","106","18",1,0,"Female","Caucasian","","f","e","e",2.55,30.58,2,0,"Broccoli","1","Left","ElephantBroccoli","dissimilar",1
"1209","107","18",0,1,"Male","African American, Caucasian, American Indian, Asian-American",NA,"d","g","c",2.6,31.17,3,0,"Sock","1","Right","CookieSock","dissimilar",2
"1210","108","18",1,1,"Male","Caucasian",NA,"f","e","g",2.43,29.16,4,0,"Hat","1","Right","EggHat","dissimilar",2
"1211","109","18",1,0,"Male","Caucasion, Asian-American","","f","e","g",2.39,28.67,1,0,"Cat","1","Left","FlowersCat","dissimilar",1
"1212","110","18",0,1,"Male","Caucasian","","f","e","e",2.44,29.29,6,0,"Elephant","1","Left","ElephantBroccoli","dissimilar",2
"1213","111","18",2,1,"Female","Caucasian","","f","e","e",2.64,31.69,7,0,"Cookie","1","Left","CookieSock","dissimilar",2
"1214","112","18",2,0,"Male","Caucasian","","f","e","e",2.65,31.86,8,0,"Egg","1","Right","EggHat","dissimilar",1
"1215","116","18",1,1,"Female","Asian-Russian","","d","e","d",2.49,29.85,4,0,"Hat","1","Right","EggHat","dissimilar",2
"1216","117","18",0,0,"Male","Non-Hispanic","Caucasian","e","e","g",2.59,31.04,5,0,"Flowers","1","Right","FlowersCat","dissimilar",1
"1217","118","18",0,1,"Male","Non-Hispanic","Caucasian","f","e","g",2.28,27.39,6,0,"Elephant","1","Left","ElephantBroccoli","dissimilar",2
"1218","123","18",0,1,"Male","Caucasian","","f","g","g",2.64,31.73,3,0,"Sock","1","Right","CookieSock","dissimilar",2
"1219","122","19",2,1,"Male","Hispanic","Caucasian","b","d","d",2.43,29.16,2,0,"Hat","1","Right","CakeHat","similar",2
"1220","34","19",3,0,"Female","Hispanic","Caucasian","d","e","e",2.35,28.21,2,0,"Hat","1","Left","CakeHat","similar",1
"1221","35","19",1,1,"Male","Non-Hispanic","Asian & Caucasian","f","e","e",2.27,27.25,3,0,"Refrigerator","1","Right","ChairRefrigerator ","similar",2
"1222","36","19",0,1,"Female","Non-Hispanic","Caucasian","f","d","g",2.24,26.83,4,0,"Bear","1","Right","ElephantBear","similar",2
"1223","37","19",0,1,"Female","Non-Hispanic","Caucasian","f","e","e",2.2,26.4,5,0,"Cookie","1","Left","CookiePizza","similar",2
"1224","38","19",0,1,"Female","Non-Hispanic","Asian & Caucasian","f","d","e",2.21,26.5,6,0,"Cake","1","Left","CakeHat","similar",2
"1225","39","19",2,1,"Male","Non-Hispanic","Caucasian","c","b","b",2.19,26.24,7,0,"Chair","1","Left","ChairRefrigerator ","similar",2
"1226","41","19",1,1,"Female","Hispanic","","f","d","d",2.23,26.79,1,0,"Pizza","1","Right","CookiePizza","similar",2
"1227","42","19",3,1,"Male"," Not Hispanic","Caucasian","c","d","d",2.53,30.31,2,0,"Hat","1","Right","CakeHat","similar",2
"1228","43","19",5,1,"Female","Not Hispanic","Caucasian","f","g","e",2.33,27.95,3,0,"Refrigerator","1","Right","ChairRefrigerator ","similar",2
"1229","44","19",3,0,"Male","Not Hispanic","Caucasian","b","d","b",2.27,27.19,4,0,"Bear","1","Left","ElephantBear","similar",1
"1230","45","19",0,1,"Female","Not Hispanic","Caucasian","","d","g",2.39,28.73,5,0,"Cookie","1","Left","CookiePizza","similar",2
"1231","46","19",2,1,"Male","Not Hispanic","Caucasian","e","e","g",2.33,27.91,6,0,"Cake","1","Left","CakeHat","similar",2
"1232","48","19",0,1,"Female","Not Hispanic","Native Hawaiian & Caucasian","c","d","f",2.26,27.16,8,0,"Elephant","1","Left","ElephantBear","similar",2
"1233","49","19",2,1,"Female","Not Hispanic","Native Hawaiian & Caucasian","c","d","f",2.26,27.16,1,0,"Pizza","1","Right","CookiePizza","similar",2
"1234","50","19",0,1,"Female","Not Hispanic","Asian and Caucasian","d","e","g",2.22,26.7,2,0,"Hat","1","Right","CakeHat","similar",2
"1235","51","19",1,1,"Male","Not Hispanic","Caucasian","f","g","e",2.47,29.69,3,0,"Refrigerator","1","Right","ChairRefrigerator ","similar",2
"1236","52","19",2,1,"Female","Not Hispanic","Caucasian","e","e","c",2.2,26.37,4,0,"Bear","1","Right","ElephantBear","similar",2
"1237","53","19",0,1,"Male","Not Hispanic","Caucasian","e","c","e",2.3,27.55,5,0,"Cookie","1","Left","CookiePizza","similar",2
"1238","54","19",0,1,"Female","Hispanic","Caucasian","f","c","d",2.16,25.94,6,0,"Cake","1","Left","CakeHat","similar",2
"1239","55","19",0,1,"Female","Not Hispanic","Caucasian","f","h","h",2.28,27.35,7,0,"Chair","1","Left","ChairRefrigerator ","similar",2
"1240","56","19",3,1,"Female","Not Hispanic","Caucasian","f","g","e",2.45,29.39,8,0,"Elephant","1","Left","ElephantBear","similar",2
"1241","57","19",0,1,"Female","Not Hispanic","African American/Caucasian","f","g","c",2.33,27.95,1,0,"Pizza","1","Right","CookiePizza","similar",2
"1242","59","19",4,1,"Male","Not Hispanic","Caucasian","d","d","e",2.27,27.19,3,0,"Refrigerator","1","Right","ChairRefrigerator ","similar",2
"1243","62","19",1,1,"Female","1/8 Hispanic","Caucasian","d","e","b",2.34,28.04,6,0,"Cake","1","Left","CakeHat","similar",2
"1244","63","19",1,1,"Male","Hispanic","","e","c","c",2.36,28.34,7,0,"Chair","1","Left","ChairRefrigerator ","similar",2
"1245","64","19",0,1,"","Not Hispanic","Caucasian","c","c","d",2.41,28.96,8,0,"Elephant","1","Left","ElephantBear","similar",2
"1246","65","19",3,1,"Male","","Caucasian","f","e","e",2.48,29.72,1,0,"Pizza","1","Right","CookiePizza","similar",2
"1247","66","19",1,1,"Female","Not Hispanic","Asian/Caucasian","f","g","f",2.41,28.96,2,0,"Hat","1","Right","CakeHat","similar",2
"1248","67","19",0,1,"Female","Not Hispanic","Caucasian","e","e","e",2.33,28.01,3,0,"Refrigerator","1","Right","ChairRefrigerator ","similar",2
"1249","68","19",2,1,"Male","Not Hispanic","Caucasian","e","c","d",2.32,27.88,4,0,"Bear","1","Right","ElephantBear","similar",2
"1250","69","19",1,0,"Male","Not Hispanic","Caucasian","f","g","g",2.36,28.37,5,0,"Cookie","1","Right","CookiePizza","similar",1
"1251","70","19",0,0,"Male","Hispanic","","b","b","b",2.55,30.61,6,0,"Cake","1","Right","CakeHat","similar",1
"1252","71","19",0,1,"Female","Not Hispanic","Caucasian","e","d","b",2.56,30.71,7,0,"Chair","1","Left","ChairRefrigerator ","similar",2
"1253","72","19",1,1,"Female","Hispanic","Caucasian","d","d","d",2.48,29.75,8,0,"Elephant","1","Left","ElephantBear","similar",2
"1254","73","19",7,1,"Male","Not Hispanic","Caucasian","e","e","e",2.27,27.19,1,0,"Pizza","1","Right","CookiePizza","similar",2
"1255","74","19",6,0,"Male","Not Hispanic","Caucasian","f","d","h",2.52,30.21,2,0,"Hat","1","Left","CakeHat","similar",1
"1256","75","19",1,1,"Female","Not Hispanic","Caucasian","f","e","b",2.56,30.71,3,0,"Refrigerator","1","Right","ChairRefrigerator ","similar",2
"1257","76","19",1,1,"Female","Not Hispanic","Caucasian","d","d","d",2.22,26.7,4,0,"Bear","1","Right","ElephantBear","similar",2
"1258","78","19",0,1,"Female","Not Hispanic","Caucasian","f","c","d",2.43,29.16,6,0,"Cake","1","Left","CakeHat","similar",2
"1259","79","19",1,1,"Male","Hispanic","Caucasian","f","e","e",2.49,29.85,7,0,"Chair","1","Left","ChairRefrigerator ","similar",2
"1260","80","19",0,1,"Male","Not Hispanic","Caucasian","f","e","e",2.14,25.68,8,0,"Elephant","1","Left","ElephantBear","similar",2
"1261","81","19",2,1,"Male ","Hispanic","Caucasian","d","c","d",2.36,28.27,1,0,"Pizza","1","Right","CookiePizza","similar",2
"1262","83","19",3,1,"Male ","Not hipanic ","Caucasian ","d","g","g",2.41,28.9,3,0,"Refrigerator","1","Right","ChairRefrigerator ","similar",2
"1263","86","19",1,0,"Female","Not Hispanic","Caucasian","f","g","d",2.21,26.53,6,0,"Cake","1","Right","CakeHat","similar",1
"1264","87","19",1,1,"Male","Hispanic ","Caucasian","e","g","e",2.34,28.11,7,0,"Chair","1","Left","ChairRefrigerator ","similar",2
"1265","89","19",0,1,"Female","Not Hispanic","Caucasian ","d","b","b",2.21,26.47,1,0,"Pizza","1","Right","CookiePizza","similar",2
"1266","91","19",3,1,"Male","Not Hispanic","African American","f","g","c",2.46,29.49,3,0,"Refrigerator","1","Right","ChairRefrigerator ","similar",2
"1267","92","19",0,1,"Female","Not Hispanic","Caucasian ","d","g","g",2.55,30.54,4,0,"Bear","1","Right","ElephantBear","similar",2
"1268","93","19",4,1,"Female","Not Hispanic","Asian","","","",2.68,32.15,5,0,"Cookie","1","Left","CookiePizza","similar",2
"1269","94","19",2,1,"Female","Hispanic, american indian, asian-american","","f","f","e",2.33,27.95,6,0,"Cake","1","Left","CakeHat","similar",2
"1270","95","19",2,1,"Female","Not Hispanic ","Caucasian","e","e","g",2.85,34.16,6,0,"Cake","1","Left","CakeHat","similar",2
"1271","97","19",0,1," Female","Not Hispanic ","Caucasian","d","c","c",2.34,28.11,8,0,"Elephant","1","Left","ElephantBear","similar",2
"1272","98","19",0,1,"Male","Hispanic","American Indian or Alaskan / Caucasian","e","g","d",2.64,31.73,1,0,"Pizza","1","Right","CookiePizza","similar",2
"1273","101","19",1,1,"Male","Caucasian",NA,"","e","e",2.52,30.21,4,0,"Bear","1","Right","ElephantBear","similar",2
"1274","103","19",2,1,"Female","Caucasian ",NA,"e","c","b",2.68,32.19,6,0,"Cake","1","Left","CakeHat","similar",2
"1275","106","19",0,0,"Female","Caucasian","","f","e","e",2.55,30.58,2,0,"Hat","1","Left","CakeHat","similar",1
"1276","107","19",1,1,"Male","African American, Caucasian, American Indian, Asian-American",NA,"d","g","c",2.6,31.17,3,0,"Refrigerator","1","Right","ChairRefrigerator ","similar",2
"1277","108","19",1,0,"Male","Caucasian",NA,"f","e","g",2.43,29.16,4,0,"Bear","1","Left","ElephantBear","similar",1
"1278","109","19",1,0,"Male","Caucasion, Asian-American","","f","e","g",2.39,28.67,1,0,"Pizza","1","Left","CookiePizza","similar",1
"1279","110","19",1,1,"Male","Caucasian","","f","e","e",2.44,29.29,6,0,"Cake","1","Left","CakeHat","similar",2
"1280","111","19",0,1,"Female","Caucasian","","f","e","e",2.64,31.69,7,0,"Chair","1","Left","ChairRefrigerator ","similar",2
"1281","112","19",1,1,"Male","Caucasian","","f","e","e",2.65,31.86,8,0,"Elephant","1","Left","ElephantBear","similar",2
"1282","114","19",0,0,"Male","Non-Hispanic","Caucasian","d","d","d",2.33,27.95,2,0,"Hat","1","Left","CakeHat","similar",1
"1283","116","19",0,1,"Female","Asian-Russian","","d","e","d",2.49,29.85,4,0,"Bear","1","Right","ElephantBear","similar",2
"1284","117","19",0,1,"Male","Non-Hispanic","Caucasian","e","e","g",2.59,31.04,5,0,"Cookie","1","Left","CookiePizza","similar",2
"1285","118","19",0,1,"Male","Non-Hispanic","Caucasian","f","e","g",2.28,27.39,6,0,"Cake","1","Left","CakeHat","similar",2
"1286","123","19",0,1,"Male","Caucasian","","f","g","g",2.64,31.73,3,0,"Refrigerator","1","Right","ChairRefrigerator ","similar",2
"1287","122","20",2,1,"Male","Hispanic","Caucasian","b","d","d",2.43,29.16,2,0,"Ice_Cream","1","Left","Ice creamBicycle","dissimilar",2
"1288","34","20",1,1,"Female","Hispanic","Caucasian","d","e","e",2.35,28.21,2,0,"Ice_Cream","1","Left","Ice creamBicycle","dissimilar",2
"1289","35","20",0,1,"Male","Non-Hispanic","Asian & Caucasian","f","e","e",2.27,27.25,3,0,"Shoe","1","Left","ShoePizza","dissimilar",2
"1290","36","20",2,0,"Female","Non-Hispanic","Caucasian","f","d","g",2.24,26.83,4,0,"Jacket","1","Right","JacketPillow","dissimilar",1
"1291","37","20",1,1,"Female","Non-Hispanic","Caucasian","f","e","e",2.2,26.4,5,0,"Grapes","1","Right","ChairGrapes","dissimilar",2
"1292","38","20",1,1,"Female","Non-Hispanic","Asian & Caucasian","f","d","e",2.21,26.5,6,0,"Bicycle","1","Right","Ice creamBicycle","dissimilar",2
"1293","39","20",1,1,"Male","Non-Hispanic","Caucasian","c","b","b",2.19,26.24,7,0,"Pizza","1","Right","ShoePizza","dissimilar",2
"1294","41","20",0,1,"Female","Hispanic","","f","d","d",2.23,26.79,1,0,"Chair","1","Left","ChairGrapes","dissimilar",2
"1295","42","20",0,1,"Male"," Not Hispanic","Caucasian","c","d","d",2.53,30.31,2,0,"Ice_Cream","1","Left","Ice creamBicycle","dissimilar",2
"1296","43","20",1,1,"Female","Not Hispanic","Caucasian","f","g","e",2.33,27.95,3,0,"Shoe","1","Left","ShoePizza","dissimilar",2
"1297","44","20",1,1,"Male","Not Hispanic","Caucasian","b","d","b",2.27,27.19,4,0,"Jacket","1","Left","JacketPillow","dissimilar",2
"1298","48","20",0,1,"Female","Not Hispanic","Native Hawaiian & Caucasian","c","d","f",2.26,27.16,8,0,"Pillow","1","Right","JacketPillow","dissimilar",2
"1299","49","20",1,1,"Female","Not Hispanic","Native Hawaiian & Caucasian","c","d","f",2.26,27.16,1,0,"Chair","1","Left","ChairGrapes","dissimilar",2
"1300","50","20",0,1,"Female","Not Hispanic","Asian and Caucasian","d","e","g",2.22,26.7,2,0,"Ice_Cream","1","Left","Ice creamBicycle","dissimilar",2
"1301","51","20",1,0,"Male","Not Hispanic","Caucasian","f","g","e",2.47,29.69,3,0,"Shoe","1","Right","ShoePizza","dissimilar",1
"1302","52","20",0,1,"Female","Not Hispanic","Caucasian","e","e","c",2.2,26.37,4,0,"Jacket","1","Left","JacketPillow","dissimilar",2
"1303","53","20",0,1,"Male","Not Hispanic","Caucasian","e","c","e",2.3,27.55,5,0,"Grapes","1","Right","ChairGrapes","dissimilar",2
"1304","54","20",1,0,"Female","Hispanic","Caucasian","f","c","d",2.16,25.94,6,0,"Bicycle","1","Left","Ice creamBicycle","dissimilar",1
"1305","55","20",0,1,"Female","Not Hispanic","Caucasian","f","h","h",2.28,27.35,7,0,"Pizza","1","Right","ShoePizza","dissimilar",2
"1306","56","20",5,1,"Female","Not Hispanic","Caucasian","f","g","e",2.45,29.39,8,0,"Pillow","1","Right","JacketPillow","dissimilar",2
"1307","57","20",0,1,"Female","Not Hispanic","African American/Caucasian","f","g","c",2.33,27.95,1,0,"Chair","1","Left","ChairGrapes","dissimilar",2
"1308","59","20",1,1,"Male","Not Hispanic","Caucasian","d","d","e",2.27,27.19,3,0,"Shoe","1","Left","ShoePizza","dissimilar",2
"1309","62","20",0,1,"Female","1/8 Hispanic","Caucasian","d","e","b",2.34,28.04,6,0,"Bicycle","1","Right","Ice creamBicycle","dissimilar",2
"1310","63","20",2,1,"Male","Hispanic","","e","c","c",2.36,28.34,7,0,"Pizza","1","Right","ShoePizza","dissimilar",2
"1311","64","20",1,1,"","Not Hispanic","Caucasian","c","c","d",2.41,28.96,8,0,"Pillow","1","Right","JacketPillow","dissimilar",2
"1312","65","20",0,1,"Male","","Caucasian","f","e","e",2.48,29.72,1,0,"Chair","1","Left","ChairGrapes","dissimilar",2
"1313","66","20",1,1,"Female","Not Hispanic","Asian/Caucasian","f","g","f",2.41,28.96,2,0,"Ice_Cream","1","Left","Ice creamBicycle","dissimilar",2
"1314","67","20",0,1,"Female","Not Hispanic","Caucasian","e","e","e",2.33,28.01,3,0,"Shoe","1","Left","ShoePizza","dissimilar",2
"1315","68","20",2,1,"Male","Not Hispanic","Caucasian","e","c","d",2.32,27.88,4,0,"Jacket","1","Left","JacketPillow","dissimilar",2
"1316","69","20",3,1,"Male","Not Hispanic","Caucasian","f","g","g",2.36,28.37,5,0,"Grapes","1","Right","ChairGrapes","dissimilar",2
"1317","71","20",3,1,"Female","Not Hispanic","Caucasian","e","d","b",2.56,30.71,7,0,"Pizza","1","Right","ShoePizza","dissimilar",2
"1318","72","20",3,1,"Female","Hispanic","Caucasian","d","d","d",2.48,29.75,8,0,"Pillow","1","Right","JacketPillow","dissimilar",2
"1319","73","20",1,1,"Male","Not Hispanic","Caucasian","e","e","e",2.27,27.19,1,0,"Chair","1","Left","ChairGrapes","dissimilar",2
"1320","74","20",1,1,"Male","Not Hispanic","Caucasian","f","d","h",2.52,30.21,2,0,"Ice_Cream","1","Left","Ice creamBicycle","dissimilar",2
"1321","75","20",2,1,"Female","Not Hispanic","Caucasian","f","e","b",2.56,30.71,3,0,"Shoe","1","Left","ShoePizza","dissimilar",2
"1322","76","20",0,1,"Female","Not Hispanic","Caucasian","d","d","d",2.22,26.7,4,0,"Jacket","1","Left","JacketPillow","dissimilar",2
"1323","78","20",0,1,"Female","Not Hispanic","Caucasian","f","c","d",2.43,29.16,6,0,"Bicycle","1","Right","Ice creamBicycle","dissimilar",2
"1324","79","20",1,1,"Male","Hispanic","Caucasian","f","e","e",2.49,29.85,7,0,"Pizza","1","Right","ShoePizza","dissimilar",2
"1325","80","20",1,1,"Male","Not Hispanic","Caucasian","f","e","e",2.14,25.68,8,0,"Pillow","1","Right","JacketPillow","dissimilar",2
"1326","81","20",0,1,"Male ","Hispanic","Caucasian","d","c","d",2.36,28.27,1,0,"Chair","1","Left","ChairGrapes","dissimilar",2
"1327","83","20",0,1,"Male ","Not hipanic ","Caucasian ","d","g","g",2.41,28.9,3,0,"Shoe","1","Left","ShoePizza","dissimilar",2
"1328","86","20",0,1,"Female","Not Hispanic","Caucasian","f","g","d",2.21,26.53,6,0,"Bicycle","1","Right","Ice creamBicycle","dissimilar",2
"1329","87","20",4,1,"Male","Hispanic ","Caucasian","e","g","e",2.34,28.11,7,0,"Pizza","1","Right","ShoePizza","dissimilar",2
"1330","88","20",2,1,"Male ","Not Hispanic ","Native Hawaiian & Caucasian","c","c","g",2.25,26.99,8,0,"Pillow","1","Right","JacketPillow","dissimilar",2
"1331","89","20",2,1,"Female","Not Hispanic","Caucasian ","d","b","b",2.21,26.47,1,0,"Chair","1","Left","ChairGrapes","dissimilar",2
"1332","90","20",5,1,"Male","Hispanic","Caucasian","d","g","e",2.52,30.18,2,0,"Ice_Cream","1","Left","Ice creamBicycle","dissimilar",2
"1333","91","20",4,1,"Male","Not Hispanic","African American","f","g","c",2.46,29.49,3,0,"Shoe","1","Left","ShoePizza","dissimilar",2
"1334","93","20",1,1,"Female","Not Hispanic","Asian","","","",2.68,32.15,5,0,"Grapes","1","Right","ChairGrapes","dissimilar",2
"1335","94","20",2,1,"Female","Hispanic, american indian, asian-american","","f","f","e",2.33,27.95,6,0,"Bicycle","1","Right","Ice creamBicycle","dissimilar",2
"1336","95","20",1,1,"Female","Not Hispanic ","Caucasian","e","e","g",2.85,34.16,6,0,"Bicycle","1","Right","Ice creamBicycle","dissimilar",2
"1337","97","20",0,1," Female","Not Hispanic ","Caucasian","d","c","c",2.34,28.11,8,0,"Pillow","1","Right","JacketPillow","dissimilar",2
"1338","98","20",0,1,"Male","Hispanic","American Indian or Alaskan / Caucasian","e","g","d",2.64,31.73,1,0,"Chair","1","Left","ChairGrapes","dissimilar",2
"1339","101","20",3,1,"Male","Caucasian",NA,"","e","e",2.52,30.21,4,0,"Jacket","1","Left","JacketPillow","dissimilar",2
"1340","103","20",1,1,"Female","Caucasian ",NA,"e","c","b",2.68,32.19,6,0,"Bicycle","1","Right","Ice creamBicycle","dissimilar",2
"1341","106","20",1,1,"Female","Caucasian","","f","e","e",2.55,30.58,2,0,"Ice_Cream","1","Left","Ice creamBicycle","dissimilar",2
"1342","107","20",1,1,"Male","African American, Caucasian, American Indian, Asian-American",NA,"d","g","c",2.6,31.17,3,0,"Shoe","1","Left","ShoePizza","dissimilar",2
"1343","108","20",2,1,"Male","Caucasian",NA,"f","e","g",2.43,29.16,4,0,"Jacket","1","Left","JacketPillow","dissimilar",2
"1344","109","20",2,0,"Male","Caucasion, Asian-American","","f","e","g",2.39,28.67,1,0,"Chair","1","Right","ChairGrapes","dissimilar",1
"1345","110","20",0,1,"Male","Caucasian","","f","e","e",2.44,29.29,6,0,"Bicycle","1","Right","Ice creamBicycle","dissimilar",2
"1346","111","20",2,0,"Female","Caucasian","","f","e","e",2.64,31.69,7,0,"Pizza","1","Left","ShoePizza","dissimilar",1
